timestamp,smoothed_head_x,smoothed_head_y,smoothed_head_z,smoothed_shoulder_x,smoothed_shoulder_y,smoothed_shoulder_z
1682116596.365887,-0.253817914092636,0.00823751852607707,-0.09013861164217155,-0.2691574131875035,0.008859351032734164,-0.07159518045249674
1682116596.452475,-0.2538856557441711,0.007994864889144748,-0.09257677431230701,-0.2689148786931036,0.00858307005739245,-0.07236336171689722
1682116596.5325902,-0.25430539425621024,0.007421305166244341,-0.08347960125570453,-0.26944128970193837,0.007914840668201695,-0.06582043731275292
1682116596.6041543,-0.25438790320167537,0.007940784650802446,-0.07189125182275927,-0.270021896949291,0.008154180449009285,-0.059143641716868596
1682116596.6854858,-0.25409459932098377,0.00778871590232838,-0.06240446800832905,-0.2701471959261892,0.007530980986118596,-0.05437394271555635
1682116596.7820513,-0.2543393076778411,0.008287644716262699,-0.07075416377668539,-0.270189448562145,0.0078061955628397905,-0.06210613148871156
1682116596.8762107,-0.2545721915317535,0.008543960729598787,-0.06562562651281512,-0.27072716883707026,0.008238148373127308,-0.058465604925782406
1682116596.956256,-0.2548957187725066,0.008697162366866962,-0.0738393233883873,-0.27117909835863097,0.008151532953739493,-0.06285231683912965
1682116597.0542622,-0.25449734942207325,0.00850538633918746,-0.06388757523183977,-0.2716165996699331,0.00882935230112114,-0.055139120811850746
1682116597.1472452,-0.25474950401077257,0.008564300237655365,-0.06362812799577869,-0.2720823358683585,0.008966916817188642,-0.05375014625254366
1682116597.233914,-0.25528123861083973,0.008359344163894444,-0.05954049152975238,-0.2724732185273169,0.008860071199894293,-0.05054744176331253
1682116597.3260307,-0.2553655888725279,0.008548737207412616,-0.061652644964505815,-0.2734987813382147,0.009108257549763077,-0.051319723475606156
1682116597.4139087,-0.2563726957107543,0.008734194990157984,-0.06446268166666183,-0.2737949319748877,0.009361938541889492,-0.05441402076545449
1682116597.50575,-0.2568462742210387,0.008587970663070543,-0.059763688446332563,-0.27405753113317466,0.009693307894230174,-0.04886279935899469
1682116597.592201,-0.25724716406593306,0.009052806135177394,-0.06334947364931262,-0.27407748717355707,0.009940905064106276,-0.0521832928067753
1682116597.6763697,-0.2572155170799254,0.009799159589767237,-0.0496655314815537,-0.27408227817106223,0.010049377172947294,-0.04186406851175519
1682116597.780204,-0.25735934822807294,0.00959411682701089,-0.06463935905580678,-0.27451894983339287,0.009754850834369999,-0.05451620706382485
1682116597.8692822,-0.2576410528827666,0.009634310480117592,-0.057871993027974716,-0.27436835538434967,0.00975024735307728,-0.05209378201428148
1682116597.9521275,-0.25808457254180894,0.009889896703719925,-0.06351275288705979,-0.27466730324316,0.010203593986988446,-0.05538785559597704
1682116598.0407155,-0.25845067733535765,0.00950260813331577,-0.06902506717806017,-0.274786365690708,0.00995382406091716,-0.05745486693444939
1682116598.118564,-0.25896595911750786,0.009983065935134705,-0.07818190592413105,-0.27474080416250213,0.010778967684269336,-0.06272372044983596
1682116598.2228706,-0.2595863114620207,0.009671756616592198,-0.0742301503003136,-0.27476080650377255,0.010530868500232993,-0.059688339043290344
1682116598.3134055,-0.2593131613994597,0.01047834742164594,-0.07913911659841691,-0.2748368134407996,0.01025090648508098,-0.06230428940120431
1682116598.3981514,-0.25904733690032944,0.010042771860122535,-0.08724107272272266,-0.27480457529115654,0.010283024567127597,-0.06931077514353487
1682116598.4924421,-0.25927347443351734,0.009857075506210122,-0.08254987818842088,-0.2753519054322241,0.010429195564747196,-0.06713722887697907
1682116598.5768077,-0.25949064537773125,0.00965661205863938,-0.0809457014716164,-0.2751098059802054,0.009649071758747407,-0.06367437107625695
1682116598.6523888,-0.25928790905723564,0.01001731533622724,-0.07553283085470355,-0.27429005564737297,0.0096832947430614,-0.06081115484896394
1682116598.752745,-0.25967962550888046,0.009478794237136656,-0.06965891840105212,-0.2739961933045385,0.008847172564030004,-0.05694536834719869
1682116598.8459513,-0.26076103853950483,0.00890089468574512,-0.059634019240190156,-0.2736065769820212,0.009241124361515363,-0.04916107071998806
1682116598.9249613,-0.26187441920051563,0.00876518126106246,-0.059377916721154805,-0.2744762224106787,0.00937889649248147,-0.051126943934590545
1682116599.0201688,-0.2660179347873687,0.009707653070449573,-0.047987775782395964,-0.27905008801507936,0.009205958097935008,-0.04170611822369786
1682116599.1165779,-0.2713794223285674,0.01001150536155676,-0.07611785060529863,-0.28474040357160546,0.008934084290027955,-0.05878659623923988
1682116599.2017238,-0.2828039249015807,0.009244419332504028,-0.08430363965635454,-0.29508953067350374,0.01065168196535149,-0.06647412168446273
1682116599.2880764,-0.29817547521362286,0.009140208745956169,-0.059006741367627735,-0.3117098973898885,0.012308985346317636,-0.04529425267639848
1682116599.3926249,-0.3130064856410979,0.009089964815139517,-0.06617006884699023,-0.32758261167097075,0.014276541203022353,-0.05011131591263505
1682116599.4811296,-0.3326247984386443,0.008677799840926925,-0.08340812533979572,-0.34802294737386685,0.013797926205158517,-0.0652244951016018
1682116599.5661101,-0.351671692721939,0.007480577989578074,-0.08086700580721054,-0.3695529485135076,0.011779364984989549,-0.05955822934571
1682116599.659786,-0.3689242409301756,0.0063230189189908415,-0.06511338935022509,-0.3875961878209112,0.009477890795231203,-0.04376515958967896
1682116599.7493122,-0.3814592656208037,0.007282345739364426,-0.024209701067258477,-0.401243746772289,0.008558555668354395,-0.015789742843688448
1682116599.8379946,-0.394928162801361,0.010061222349166676,-0.030487488967229498,-0.41548058716344816,0.010099174040317904,-0.017411394014091218
1682116599.917143,-0.4092492232585906,0.013683527322768951,-0.020044869028379098,-0.4311444874911306,0.013512158792972961,-0.006904091585309233
1682116600.0152302,-0.42326455909500116,0.01843729899024943,-0.021881249100019096,-0.4481960267214773,0.015549004095554597,-0.007790846384198392
1682116600.1040452,-0.4349825834251403,0.02288329008674611,0.02003201221937978,-0.4640933120160101,0.016713154715061518,0.015182694523899828
1682116600.1969943,-0.44808431881675703,0.029314586473464688,0.013461966690967914,-0.480101388469219,0.0185210007367137,0.006606329333155428
1682116600.279421,-0.46220919391403187,0.029463595396041764,0.005034209892700536,-0.49618184367704377,0.016782365387440046,0.0007270279043605707
1682116600.355267,-0.4731219991565703,0.025040029684066545,-0.006201486779500609,-0.5066773755817412,0.01270537626123458,-0.014570531088740554
1682116600.4281168,-0.48461368659744253,0.021489354043960407,-0.04006720970993197,-0.5195077440409659,0.008635462110996528,-0.043208914608390055
1682116600.504714,-0.49872815808544146,0.019320995241164984,-0.04478298021679081,-0.5329976002006529,0.009593534105778012,-0.03334542070838901
1682116600.5729039,-0.511877835466957,0.016672506319045877,0.010823722006927383,-0.5457884910254476,0.008426433771610564,0.003145860030620371
1682116600.6421611,-0.5299152785516738,0.012742379671096538,0.003855092194627152,-0.5610637451558111,0.006880969255924518,-0.0034100223666736693
1682116600.7315454,-0.5459706309295653,0.009658184801101533,0.0003665354012950678,-0.575958969929695,0.0082325109181407,-0.010236711261303148
1682116600.8094778,-0.5612074256158828,0.007654722467422326,-0.002290013464738505,-0.5925008868722914,0.008886327618122358,-0.005506795603663649
1682116600.891623,-0.5841429289508818,0.00524373149490337,-0.0031946862566963607,-0.6155653693883417,0.004338596170902598,-0.014587346035868844
1682116600.9780126,-0.6020139795852659,0.0006688879547118165,-0.0071362674963966755,-0.6336233647673128,0.00047270461893111904,-0.019390681103498654
1682116601.069417,-0.6161067407728194,-0.003259994148254508,-0.03268325411920703,-0.646977365788698,-0.0030945630850788275,-0.03395440857473107
1682116601.1513863,-0.6310030313540458,-0.011553996662140076,-0.030971266084958676,-0.6608591752080916,-0.01123066867017708,-0.04178801027003023
1682116601.2211456,-0.6409031623483656,-0.016713879484176797,-0.03871580453758394,-0.6701083775012491,-0.014539124137401327,-0.04873154814604017
1682116601.3004286,-0.6492236219240187,-0.01763929951095594,-0.05240769306545412,-0.6768320726095436,-0.01602156723165482,-0.05749279631438942
1682116601.3805811,-0.6562823024178503,-0.017612048143387016,-0.04837756966715015,-0.6811706788449285,-0.017167250806331302,-0.04425370180967542
1682116601.4660747,-0.6592001535655021,-0.01680605906867999,-0.02610681363110698,-0.680534047028303,-0.02043762615346867,-0.023285980025560586
1682116601.5586057,-0.6585286011172293,-0.01600222919845601,0.00335428320522152,-0.677525915613651,-0.020962405997752787,-0.007698952019841394
1682116601.7463293,-0.627066506021118,-0.00827970748329182,-0.013486425420095066,-0.6448807357578276,-0.010606858426570609,-0.015385684163005078
1682116601.827261,-0.6040465898872374,-0.0012790723648072877,0.05156377967531525,-0.6196628500251768,-0.004829397708415617,0.02820459914740828
1682116601.914798,-0.5895735243535994,0.002295457855224503,0.027643155090759625,-0.6029409869818685,-0.000886660415172269,0.01058046492275504
1682116601.9872243,-0.5778280735565184,0.0019689368019102926,-0.011116851254750842,-0.5922141989140508,0.00314899131631885,-0.03276263747277948
1682116602.0682595,-0.5665405989385603,0.0034416908607481367,-0.05173003467683948,-0.5819597949652671,0.007495803755283692,-0.05507400302651617
1682116602.1596148,-0.543670501315689,0.001964478422164795,-0.028351156032134645,-0.558083893230438,0.004749187630176843,-0.03955121207895967
1682116602.235383,-0.5216432706237792,-0.006834266695022795,0.0028053349619611423,-0.5337730538039206,-0.005363405972957258,-0.040426515979201515
1682116602.3247592,-0.4913786546970366,-0.019623696931839185,-0.03622843171839868,-0.5057695916800498,-0.02329189379835095,-0.05459989250961037
1682116602.4115515,-0.4649614869667052,-0.022129439701080555,-0.024248939192344304,-0.48372575148630126,-0.025657545262813275,-0.03423443095150681
1682116602.4874976,-0.4398809126258849,-0.010103597654342822,0.0037009918495520266,-0.45384031063604335,-0.014682984000682464,-0.015301728720099654
1682116602.5864463,-0.41953945370445245,-0.0013751620616914706,0.016254951936851364,-0.4312694389252661,-0.0027942244353291734,-0.004919645721347059
1682116602.662757,-0.39539999880561816,-0.00174695197486896,-0.012583320602823883,-0.40620647243547425,-0.0017678154292103399,-0.027881091058881008
1682116602.7420058,-0.37352309645423876,-0.003386338390350463,-0.038791533515502574,-0.3847060536770819,-0.003591873103618304,-0.04829718420866224
1682116602.8385198,-0.3455095621276854,-0.001448711847305495,-0.05071821781282579,-0.35770282687234856,0.0008982236561778656,-0.05940014362099858
1682116602.9282079,-0.32045611004600516,0.0012193571624753985,-0.055492868529607414,-0.33417805241632437,0.005569527929783158,-0.06015949731531831
1682116603.0114655,-0.28764654049644456,0.006315427919387606,-0.07666352758531725,-0.3044810024170873,0.011011893051624533,-0.062362232790024015
1682116603.0934124,-0.2581778072715758,0.010259987741470133,-0.09685345590715563,-0.27749039217519744,0.014703004711628331,-0.07729086152973863
1682116603.180313,-0.22560538285980214,0.010615409494399819,-0.11713207611208118,-0.24407476581621157,0.016486587828159704,-0.09604461248579713
1682116603.2691877,-0.19534683955917354,0.006965756746291907,-0.10975312090044179,-0.21266070307779295,0.014421911829471945,-0.08044716436925622
1682116603.3611133,-0.17473614478836041,0.004315570875167596,-0.06967170611744081,-0.1916887758164404,0.010297853153705905,-0.04198282006445619
1682116603.4460945,-0.15416134530792225,0.0028366458663939276,-0.04984911925678409,-0.1739655330567358,0.00822806236124074,-0.029990771068700572
1682116603.52579,-0.1378890874839781,0.0020407811317441626,-0.04283686911945497,-0.15905650009202932,0.0068864877400400815,-0.02223558846365007
1682116603.6243124,-0.12114444419631942,0.0028098972473142303,-0.039193813525487536,-0.14278843659448603,0.008214437931537977,-0.01370115971106383
1682116603.7002347,-0.104913426587677,0.0013542585430143528,-0.008174542281676883,-0.12619746550607658,0.009249129789829613,0.009435025332241335
1682116603.7769928,-0.092120250604248,0.0005680540428159575,0.009512574698875786,-0.11257380761194213,0.0052772751507761395,0.03365138942238596
1682116603.8657532,-0.07952711091766351,-0.004912209953308322,-0.006075334568072938,-0.09843937982606865,0.0018098475632670752,0.018792470871775425
1682116603.9476988,-0.06969688003311147,-0.008482266324997101,-0.014318284406711207,-0.08944238041925412,-0.002228041345119225,0.01187115817007331
1682116604.0430732,-0.05932005212554925,-0.012423725351333792,0.0038252018188937864,-0.08207756651926024,-0.005960984975337702,0.0110927547508171
1682116604.123579,-0.04748283925781238,-0.015383832029342848,0.040285650035093656,-0.07387316121149035,-0.008244368154048609,0.03313383624491004
1682116604.2242417,-0.03621750453720085,-0.01630600709342972,0.0623663541769489,-0.06670500363397569,-0.007971767646312466,0.037348146521418366
1682116604.319773,-0.018995391099548176,-0.015582479051590103,0.05438793373728834,-0.058843917599200934,-0.008417641049861646,0.016186797946064747
1682116604.404761,-0.0034651580024718243,-0.012687910703659211,0.04669477094703087,-0.049462626352786865,-0.008075376397609357,-0.0003705934351989834
1682116604.4871044,0.012794983103180058,-0.009545125049591208,0.05055172325259738,-0.035928345861911626,-0.008499161559581414,-0.003453994137675491
1682116604.5812223,0.026501493933105524,-0.007502728828430338,0.04776277611735011,-0.02340943540620788,-0.006361174375056899,-0.00438810459736081
1682116604.660696,0.04762390896072399,-0.003709318899154823,0.040469215780708126,-0.0030854267506598143,-0.0021200945200916532,-0.007708181408674443
1682116604.7562737,0.07358137962570199,0.0020362858924864446,0.0077078497876479635,0.025344484433651115,0.002855007189274117,-0.027600406066209997
1682116604.8331044,0.10719733461608905,0.0013702288780210181,0.01216581224719726,0.05550880762052557,0.004268714350223801,-0.03395713310900423
1682116604.9154744,0.13537360094299333,-0.0034551032581330854,0.02643743196232909,0.08032585373830814,4.303910112413156e-05,-0.025454729152352536
1682116604.9850426,0.16350986755599994,-0.004713388360977344,0.028249219183947072,0.10351153479528452,-0.009484453135966908,-0.01635069337549897
1682118334.355606,-0.08732712178363777,0.008566906218624326,-0.0032613473695546347,-0.09518407287788389,0.01287061241340659,0.008298993695065378
1682119412.5384305,-0.04112351721363017,0.0032503161287307236,-0.003405286440935823,-0.04818490531253805,0.006482534020424091,0.004334401317049749
1682119412.5434725,-0.04673597838001198,0.0006998069524765116,-0.022939986519900063,-0.059071200631141574,0.010973733656883367,-0.019654290140311226
1682119412.550097,-0.057827279001044674,-0.00013582127094269314,0.0031688974105446577,-0.07244190342235557,0.010656856577873297,-0.0032896796136004935
1682119412.5537686,-0.06873754755573225,0.00045057775020596047,-0.01593747421511718,-0.08325028521823885,0.010924454586982768,-0.03125976361686643
1682119412.556233,-0.08046681236820163,-0.0033892528295517144,-0.0021185121799380535,-0.09782424847888938,0.010436427491188227,-0.021243391992601557
1682119412.5594635,-0.08996292830066632,-0.005943036274909996,0.020928981137189176,-0.10821698553371428,0.007756130593299937,-0.010081329227502461
1682119412.5642464,-0.10063631876544898,-0.009257740454673757,0.03124276361277989,-0.11927936308193199,0.003358677523613074,0.01266002362902928
1682119412.5679202,-0.10985609879093128,-0.011536212792396583,0.03323190049282004,-0.12688702962207787,-0.002008669335365254,0.02096872732650209
1682119412.571443,-0.12011792780475561,-0.014560545697212268,0.031061661677274005,-0.1370214022855758,-0.003997927958488412,0.025390793781091457
1682119412.575594,-0.13129051908092448,-0.016360853781700158,0.020181765022191323,-0.14737265867996208,-0.006659088427543591,0.013891567354013215
1682119412.5796206,-0.14241890900211285,-0.018627250370979287,0.0039006832288830673,-0.15893653762149806,-0.006517294461250156,-0.0020425026180995592
1682119412.5838206,-0.15493180985050148,-0.02015512861728669,-0.010155075106707295,-0.17152161409664146,-0.007036117989539958,-0.011040048416594977
1682119412.5872264,-0.1683902692945476,-0.02343371583461762,-0.043003050355997774,-0.1852279352407455,-0.0077555179662702756,-0.031170195197950126
1682119412.5914233,-0.18206528885440776,-0.024944415268898013,-0.03853420723446915,-0.1996665361862182,-0.009099292571067674,-0.02176081702847313
1682119412.5963285,-0.19455493486003828,-0.027548527636527986,-0.07198114419945786,-0.21421357612419123,-0.010004846341132967,-0.04402627800543141
1682119412.6015081,-0.20603633490161843,-0.028301408629417435,-0.07608642422684739,-0.22705708398628227,-0.01037575822544079,-0.04746739746768307
1682119412.6043892,-0.21377407248096414,-0.0293758321332932,-0.07942522969254565,-0.23643356838035579,-0.010777884013175809,-0.05328779683549237
1682119412.6078317,-0.21877455152111003,-0.028311458373069753,-0.07822802170285292,-0.2415692873220443,-0.01069306712818141,-0.05056147854168247
1682119412.6113338,-0.22066397726612041,-0.02954466772556308,-0.07870062995442462,-0.2433456557016372,-0.010835913331031732,-0.052992267946789975
1682119412.6159856,-0.22103089926319075,-0.029618300833702094,-0.08446665074357104,-0.24336909370231624,-0.012009962327003465,-0.056004123042414894
1682119412.62014,-0.2203591769464488,-0.03043287662982941,-0.07715204235085557,-0.24296254002857204,-0.011736697251319761,-0.051534451256583444
1682119412.6259482,-0.21779800574855757,-0.030688527436256385,-0.08224979704388688,-0.24028804418849942,-0.011679251343727048,-0.0524116424902184
1682119412.6314766,-0.21429767577724412,-0.03280118241786956,-0.06924779661187241,-0.23504438931751248,-0.012625859934806694,-0.04290158497531246
1682119412.6357028,-0.20941249240474652,-0.03329435617923737,-0.07100610566624713,-0.23030536017227166,-0.012931130702018567,-0.04370514550049137
1682119412.641047,-0.20323959372119854,-0.03343577842235568,-0.07534092566975664,-0.2240986935358047,-0.012535326916694456,-0.04546987259824109
1682119412.644777,-0.19846796045856424,-0.033501990170478835,-0.08655993896493028,-0.21955518939304347,-0.012567304141044455,-0.05367934241134953
1682119412.6501963,-0.19496900480823465,-0.03334635427951815,-0.08281388282784533,-0.2156762999753951,-0.011830336863517643,-0.04740029424269032
1682119412.656112,-0.19321970504360148,-0.033004103894233694,-0.08328483626851149,-0.21404248592662806,-0.01087126446437825,-0.04654131257970165
1682119412.660032,-0.19178848900394385,-0.0345699182367325,-0.08278353852280687,-0.21297545542526236,-0.011760531050681977,-0.04772705114323926
1682119412.6625092,-0.19247310021953534,-0.03580109037876128,-0.08166360141762802,-0.21325826670932763,-0.013057787568092283,-0.04801350011665653
1682119412.6654632,-0.19332029560642194,-0.03598327965259551,-0.08042762873181411,-0.21413340074825282,-0.013349332768440081,-0.043528306494544255
1682119412.6685448,-0.1956209771879191,-0.035071696543693576,-0.08961683606633253,-0.21563396179485317,-0.013464688260078295,-0.0490894318683846
1682119412.673207,-0.19923915207462262,-0.035236069388389524,-0.09448162788876605,-0.21767880313205712,-0.013470905787467902,-0.059233496551106685
1682119412.6760993,-0.2021787697275157,-0.036322136006355255,-0.08440603518017839,-0.21910138571071613,-0.013729785162925667,-0.05361041234571766
1682119412.6787882,-0.20518202916698403,-0.03746675935268401,-0.05845822175749846,-0.22016891517448417,-0.014630712611198304,-0.03685421829659771
1682119412.682625,-0.20750868716793014,-0.03745089923381806,-0.04717600814827988,-0.22064951426792134,-0.014886826474189596,-0.028485771097133863
1682119412.6876647,-0.20802277672367048,-0.037574958863258345,-0.0533124118281276,-0.2208477901201248,-0.01418556886386868,-0.029483634613345383
1682119412.690992,-0.20774570825176186,-0.03663811927318572,-0.0799196561098964,-0.21960439772415158,-0.015481165463447466,-0.04796737584311794
1682119412.6944637,-0.2070465157850261,-0.03587596120357517,-0.1011770287371547,-0.21836108956146233,-0.016476144177436702,-0.06896823456723525
1682119412.697322,-0.20563779830532025,-0.03518873414516449,-0.11775949278840134,-0.21712768881130212,-0.01625194302272781,-0.07921167263824772
1682119412.700385,-0.2043246542604441,-0.035493705439567536,-0.1210105322123439,-0.21621900639343256,-0.016296193177223084,-0.08227008609611822
1682119412.7032433,-0.20279821053104352,-0.035566872038841235,-0.1282267696143062,-0.21587752320575704,-0.01586560278606397,-0.08666369479734728
1682119412.708246,-0.20208501326160383,-0.0350234566068649,-0.11891210796364857,-0.21501847481536862,-0.01609548621845236,-0.08186731078464818
1682119412.7106888,-0.20179514500217383,-0.03492294308185584,-0.10760039355763504,-0.21513787238407134,-0.016329743868827684,-0.0735920626624329
1682119412.71271,-0.2022219881113047,-0.035355857787132294,-0.09803133897790026,-0.21644091574954982,-0.01429831352901445,-0.06670891159612966
1682119412.7153716,-0.2050440622194285,-0.036787879729270945,-0.07127185058602403,-0.21953302919673912,-0.015936034781456,-0.03050670648653339
1682119412.7181945,-0.20820175194339702,-0.03711744219303126,-0.05467620701321671,-0.22224383752155297,-0.017174616105079532,-0.01275926013428999
1682119412.7206287,-0.20985858483867592,-0.03762551651477808,-0.02796301189431258,-0.22461596767711633,-0.01655849729251846,0.004797099252154116
1682119412.7234132,-0.21087275071697187,-0.03730077261447906,0.0032027775644390966,-0.22545751023101795,-0.016218764883994985,0.02444901686507929
1682119412.72481,-0.21080655194835607,-0.03697030479907987,0.02311386467567375,-0.22594975452232352,-0.015668802268028137,0.03643492888688762
1682119412.7260804,-0.21015334580020856,-0.03682309677600859,0.04881879419213822,-0.22492481961059563,-0.015869836432456874,0.057859546777342445
1682119412.7277765,-0.20731153073863934,-0.03660121506214142,0.05054899692973783,-0.22322534177112568,-0.01548120766353589,0.056922069956471213
1682119412.7338686,-0.20372069516735025,-0.03700410812854765,0.02404113790682247,-0.22054581341552726,-0.015662821728706366,0.03221263711314369
